Course Code,Course Name,Course Type,Course Status,Country/Territory,Course Skill,Priority,Training Provider,Managed Type,Delivery Tool Platform,Display Course Type,Specialization,Course Hours,Estimated Housing,Estimated Transportation,Estimated Tuition,Estimated Other,Year,Participants,Main Domain
A50670,SAP T&O Functional Consultant,Classroom,Active,France,SAP SuccessFactors Employee Central,Discretionary,Accenture Central,Central,MS Teams,Virtual,SAP Core HR,80.0,0.0,0.0,150.0,0.0,2022,8.0,IPS
A50672,Leadership DNA Simulation Workshop,Classroom,Cancelled,France,Leadership Development,Discretionary,Accenture local,Local,-,Classroom,"Organization, Leadership & Culture",8.0,0.0,0.0,0.0,0.0,2020,1.0,Leadership Development
A50681,Winning with CXOs,Classroom,Cancelled,France,Executive Presence,Discretionary,Accenture Central,Central,-,Classroom,-,20.0,120.0,0.0,1525.0,0.0,2020,18.0,Cross Accenture
A50721,"VIRTUAL - A&D Academy : AOS Module 2 2/4 : SLB, PPC & ANDON",Classroom,Cancelled,France,Aerospace & Defense (A&D) Fundamentals,Discretionary,Accenture Local,Local,MS Teams,Virtual,Aerospace & Defense,2.0,0.0,0.0,0.0,0.0,2020,11.0,Cross Accenture
A50802,"VIRTUAL - A&D Academy : AOS Module 2 3/4 : SQCDP, MPS & II",Classroom,Cancelled,France,Aerospace & Defense (A&D) Fundamentals,Discretionary,Accenture Local,Local,MS Teams,Virtual,Aerospace & Defense,2.0,0.0,0.0,0.0,0.0,2020,10.0,Cross Accenture
A50851,"Think, Do, Design - Expérimentation sur des cas Accenture",Classroom,Active,France,Design Thinking,Discretionary,STRATE,Local,Live Meeting,Classroom,-,8.0,0.0,0.0,973.5,0.0,2020,6.0,IPS
A50855,RTR_Chemical SAP Sales Enablement Workshop,Classroom,Cancelled,France,Chemicals Industry Applications,Discretionary,Accenture Central,Central,-,Classroom,Chemicals,8.0,27.5,375.0,162.5,0.0,2020,30.0,Sales
A50989,SAP Sales Enablement Series,Classroom,Cancelled,France,Sales Enablement,Discretionary,Accenture Local,Local,MS Teams,Virtual,Front Office Workforces,1.0,0.0,0.0,0.0,0.0,2020,10.0,Sales
A51074,Prise de parole en public,Classroom,Active,France,Home & Personal Care,Discretionary,MADINIER,Local,MS Teams,Virtual,Consumer Goods & Services,7.0,0.0,0.0,272.87,0.0,2020,15.0,Cross Accenture
A51074,Prise de parole en public,Classroom,Active,France,Home & Personal Care,Discretionary,MADINIER,Local,MS Teams,Virtual,Consumer Goods & Services,7.0,0.0,0.0,4911.75,0.0,2021,66.0,Cross Accenture
A51074,Prise de parole en public,Classroom,Active,France,Home & Personal Care,Discretionary,MADINIER,Local,MS Teams,Virtual,Consumer Goods & Services,7.0,0.0,0.0,2728.699999999999,0.0,2022,85.0,Cross Accenture
A51155,Virtual - Webinar Goods for good,Classroom,Active,France,Climate Change & Sustainability,Discretionary,Mouvement Up,Local,MS Teams,Virtual,Energy Transition,1.0,0.0,0.0,12.0,0.0,2021,726.0,Sustainability
A51155,Virtual - Webinar Goods for good,Classroom,Active,France,Climate Change & Sustainability,Discretionary,Mouvement Up,Local,MS Teams,Virtual,Energy Transition,1.0,0.0,0.0,12.0,0.0,2021,726.0,Cross Accenture
A51254,PIMP MY SLIDE,Classroom,Active,France,Home & Personal Care,Discretionary,OCTO,Local,MS Teams,Virtual,Consumer Goods & Services,7.0,0.0,0.0,0.0,0.0,2020,23.0,Cross Accenture
A51254,PIMP MY SLIDE,Classroom,Active,France,Home & Personal Care,Discretionary,OCTO,Local,MS Teams,Virtual,Consumer Goods & Services,7.0,0.0,0.0,0.0,0.0,2021,50.0,Cross Accenture
A51254,PIMP MY SLIDE,Classroom,Active,France,Home & Personal Care,Discretionary,OCTO,Local,MS Teams,Virtual,Consumer Goods & Services,7.0,0.0,0.0,0.0,0.0,2022,69.0,Cross Accenture
A51310,RTR_Accenture Mindful Performance Program - Virtual,Classroom,Cancelled,France,Effective Verbal Communications,Discretionary,Accenture Central,Central,-,Virtual,-,7.5,0.0,0.0,80.0,0.0,2019,15.0,Cross Accenture
A51310,RTR_Accenture Mindful Performance Program - Virtual,Classroom,Cancelled,France,Effective Verbal Communications,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,7.5,0.0,0.0,80.0,0.0,2020,130.0,Cross Accenture
A51380,GTW: Microsoft Excel - Text Functions (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2021,185.0,Cross Technology
A51380,GTW: Microsoft Excel - Text Functions (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2021,185.0,Cross Technology
A51446,FORM in Practice,Classroom,Active,France,Agile Team Practices,Discretionary,Accenture Central,Central,-,Classroom,Agile,24.0,250.2,150.0,50.0,0.0,2020,100.0,Cross Accenture
A51446,FORM in Practice,Classroom,Active,Netherlands,Agile Team Practices,Discretionary,Accenture Central,Central,-,Classroom,Agile,24.0,252.0,150.0,50.0,0.0,2019,5.0,Cross Accenture
A51455,Domain-Driven Design,Classroom,Active,France,Architecture Frameworks,Discretionary,OCTO,Local,MS Teams,Virtual,Architecture Strategy,14.0,0.0,0.0,0.0,0.0,2021,36.0,Cross Accenture
A51480,SAP Technology Webinar Series (Replay),Virtual,Active,France,SAP Cloud Architectures,Discretionary,Accenture Central,Central,-,Virtual,SAP Technical Migration,1.0,0.0,0.0,0.0,0.0,2020,2.0,IPS
A51480,SAP Technology Webinar Series (Replay),Virtual,Active,Netherlands,SAP Cloud Architectures,Discretionary,Accenture Central,Central,-,Virtual,SAP Technical Migration,1.0,0.0,0.0,0.0,0.0,2021,3.0,IPS
A51628,ASAFE: Certification Leading SAFe au Scaled Framework,Classroom,Active,France,Agile Change,Discretionary,OCTO,Local,MS Teams,Virtual,Business & Change Agility,14.0,0.0,0.0,0.0,0.0,2021,1.0,Cross Accenture
A51663,Formation interne SAP SCP & Leonardo/Intelligent Enterprise,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,Live Meeting,Classroom,-,3.5,0.0,0.0,0.0,0.0,2019,10.0,IPS
A51663,Formation interne SAP SCP & Leonardo/Intelligent Enterprise,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,Live Meeting,Classroom,-,3.5,0.0,0.0,0.0,0.0,2020,16.0,IPS
A51664,SAP EU IPT Virtual Learning Series: Automation within HR - SAP SuccessFactors,Classroom,Active,France,SAP for Oil & Gas,Discretionary,Accenture Local,Local,MS Teams,Virtual,Energy Data Architecture Tools & Analytics,1.5,0.0,0.0,0.0,0.0,2020,68.0,IPS
A51664,SAP EU IPT Virtual Learning Series: Automation within HR - SAP SuccessFactors,Classroom,Active,France,SAP for Oil & Gas,Discretionary,Accenture Local,Local,MS Teams,Virtual,Energy Data Architecture Tools & Analytics,1.5,0.0,0.0,0.0,0.0,2020,68.0,IPS
A51664,SAP EU IPT Virtual Learning Series: Automation within HR - SAP SuccessFactors,Classroom,Active,France,SAP for Oil & Gas,Discretionary,Accenture Local,Local,MS Teams,Virtual,Energy Data Architecture Tools & Analytics,1.5,0.0,0.0,0.0,0.0,2021,107.0,IPS
A51664,SAP EU IPT Virtual Learning Series: Automation within HR - SAP SuccessFactors,Classroom,Active,France,SAP for Oil & Gas,Discretionary,Accenture Local,Local,MS Teams,Virtual,Energy Data Architecture Tools & Analytics,1.5,0.0,0.0,0.0,0.0,2021,107.0,IPS
A51871,Virtual DevOps Academy,Classroom,Active,France,Accenture DevOps Platform (ADOP),Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Development & Operations Architectures,8.0,0.0,0.0,21.25,0.0,2020,35.0,Cross Accenture
A51871,Virtual DevOps Academy,Classroom,Active,France,Accenture DevOps Platform (ADOP),Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Development & Operations Architectures,8.0,0.0,0.0,21.25,0.0,2020,35.0,Cross Accenture
A51871,Virtual DevOps Academy,Classroom,Active,France,Accenture DevOps Platform (ADOP),Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Development & Operations Architectures,20.0,0.0,0.0,42.5,0.0,2021,100.0,Cross Accenture
A51871,Virtual DevOps Academy,Classroom,Active,France,Accenture DevOps Platform (ADOP),Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Development & Operations Architectures,20.0,0.0,0.0,42.5,0.0,2021,100.0,Cross Accenture
A51871,Virtual DevOps Academy,Classroom,Active,France,Accenture DevOps Platform (ADOP),Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Development & Operations Architectures,20.0,0.0,0.0,34.0,0.0,2022,120.0,Cross Accenture
A51871,Virtual DevOps Academy,Classroom,Active,France,Accenture DevOps Platform (ADOP),Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Development & Operations Architectures,20.0,0.0,0.0,34.0,0.0,2022,120.0,Cross Accenture
A52038,Salesforce Call and learn Series,Classroom,Active,France,Sales Finance,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2021,19.0,IPS
A52038,Salesforce Call and learn Series,Classroom,Active,France,Sales Finance,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2021,19.0,IPS
A52233,Operations Account Lead Academy 2.0,Classroom,Active,France,Account Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,40.0,0.0,0.0,72.0,0.0,2020,9.0,Leadership Development
A52233,Operations Account Lead Academy 2.0,Classroom,Active,France,Account Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,40.0,0.0,0.0,72.0,0.0,2020,9.0,Cross Accenture
A52233,Operations Account Lead Academy 2.0,Classroom,Active,France,Account Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,40.0,0.0,0.0,180.0,0.0,2021,21.0,Leadership Development
A52233,Operations Account Lead Academy 2.0,Classroom,Active,France,Account Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,40.0,0.0,0.0,180.0,0.0,2021,21.0,Cross Accenture
A52242,Certification Product Owner,Classroom,Active,France,Agile Coaching,Discretionary,OCTO,Local,MS Teams,Virtual,-,14.0,0.0,0.0,0.0,0.0,2021,14.0,Core Curriculum
A52265,POWER BI : DATA VISUALIZATION,Classroom,Active,France,Analytics Solution Architecture,Discretionary,Accenture Local,Local,Live Meeting,Classroom,Applied Intelligence Strategy,2.0,0.0,0.0,0.0,0.0,2019,68.0,Cross Accenture
A52265,POWER BI : DATA VISUALIZATION,Classroom,Active,France,Analytics Solution Architecture,Discretionary,Accenture Local,Local,MS Teams,Virtual,Applied Intelligence Strategy,2.0,0.0,0.0,0.0,0.0,2020,118.0,Cross Accenture
A52409,A&D - Introduction to Data Visualization,Classroom,Active,France,Data Analytics,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2020,26.0,Cross Technology
A52409,A&D - Introduction to Data Visualization,Classroom,Active,France,Data Analytics,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2022,42.0,Cross Technology
A52517,Data Architecture School,Classroom,Active,France,Data Architecture Principles,Discretionary,Accenture - Classroom,Central,-,Classroom,Data & Analytics Strategy,36.0,625.0,250.0,241.6666666666667,0.0,2020,12.0,Cross Technology
A52517,Data Architecture School,Classroom,Active,Luxembourg,Data Architecture Principles,Discretionary,Accenture - Classroom,Central,MS Teams,Virtual,Data & Analytics Strategy,20.0,0.0,0.0,41.66666666666666,0.0,2022,15.0,Cross Technology
A52669,Storytelling : la mise en récit pour transmettre et convaincre,Classroom,Active,France,Home & Personal Care,Discretionary,OCTO,Local,MS Teams,Virtual,Consumer Goods & Services,7.0,0.0,0.0,0.0,0.0,2020,4.0,Cross Accenture
A52669,Storytelling : la mise en récit pour transmettre et convaincre,Classroom,Active,France,Home & Personal Care,Discretionary,OCTO,Local,MS Teams,Virtual,Consumer Goods & Services,7.0,0.0,0.0,0.0,0.0,2021,14.0,Cross Accenture
A52678,Formation en ligne Trailhead,Classroom,Cancelled,France,Salesforce Testing,Discretionary,Salesforces,Local,Live Meeting,Classroom,-,37.0,0.0,0.0,0.0,0.0,2019,1.0,Cross Accenture
A52678,Formation en ligne Trailhead,Classroom,Cancelled,France,Salesforce Testing,Discretionary,Salesforces,Local,MS Teams,Virtual,-,37.0,0.0,0.0,0.0,0.0,2020,2.0,Cross Accenture
A52680,RTR_Products Retail Leadership Masterclass – Retail With Purpose,Classroom,Cancelled,France,Retail Industry,Discretionary,Accenture - Classroom,Central,-,Classroom,Retail,16.0,600.0,2900.0,1700.0,0.0,2020,4.0,Leadership Development
A52836,Accelerate Coaching with Leadership Research Institute,Classroom,Active,France,Coaching,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,40.0,0.0,0.0,4425.0,0.0,2020,6.0,Leadership Development
A52978,ServiceNow Fundamentals,Classroom,Active,France,ServiceNow,Discretionary,Accenture Central,Central,Zoom,Virtual,Cloud Service Management,24.0,0.0,0.0,10.0,0.0,2020,36.0,Cloud First
A52978,ServiceNow Fundamentals,Classroom,Active,France,ServiceNow,Discretionary,Accenture Central,Central,Zoom,Virtual,Cloud Service Management,24.0,0.0,0.0,10.0,0.0,2020,36.0,Cloud First
A52978,ServiceNow Fundamentals,Classroom,Active,France,ServiceNow,Discretionary,Accenture Central,Central,MS Teams,Virtual,Cloud Service Management,24.0,0.0,0.0,10.0,0.0,2021,64.0,Cloud First
A52978,ServiceNow Fundamentals,Classroom,Active,France,ServiceNow,Discretionary,Accenture Central,Central,MS Teams,Virtual,Cloud Service Management,24.0,0.0,0.0,10.0,0.0,2021,64.0,Cloud First
A53098,Rappel des fondamentaux de l'IA et Développement d'un algorithme - Strategy & Consulting,Classroom,Active,France,Artificial Intelligence(AI),Discretionary,IA ACADEMIE,Local,Live Meeting,Classroom,Applied Intelligence Strategy,2.5,0.0,0.0,81.94333333333334,0.0,2019,39.0,Cross Accenture
A53098,Rappel des fondamentaux de l'IA et Développement d'un algorithme - Strategy & Consulting,Classroom,Active,France,Artificial Intelligence(AI),Discretionary,IA ACADEMIE,Local,Live Meeting,Classroom,Applied Intelligence Strategy,2.5,0.0,0.0,81.94333333333334,0.0,2019,39.0,Cross Accenture
A53098,Rappel des fondamentaux de l'IA et Développement d'un algorithme - Strategy & Consulting,Classroom,Active,France,Artificial Intelligence(AI),Discretionary,IA ACADEMIE,Local,Live Meeting,Classroom,Applied Intelligence Strategy,2.5,0.0,0.0,163.8866666666667,0.0,2020,189.0,Cross Accenture
A53098,Rappel des fondamentaux de l'IA et Développement d'un algorithme - Strategy & Consulting,Classroom,Active,France,Artificial Intelligence(AI),Discretionary,IA ACADEMIE,Local,Live Meeting,Classroom,Applied Intelligence Strategy,2.5,0.0,0.0,163.8866666666667,0.0,2020,189.0,Cross Accenture
A53098,Rappel des fondamentaux de l'IA et Développement d'un algorithme - Strategy & Consulting,Classroom,Active,France,Artificial Intelligence(AI),Discretionary,IA ACADEMIE,Local,MS Teams,Virtual,Applied Intelligence Strategy,3.5,0.0,0.0,147.5,0.0,2021,201.0,Cross Accenture
A53098,Rappel des fondamentaux de l'IA et Développement d'un algorithme - Strategy & Consulting,Classroom,Active,France,Artificial Intelligence(AI),Discretionary,IA ACADEMIE,Local,MS Teams,Virtual,Applied Intelligence Strategy,3.5,0.0,0.0,147.5,0.0,2021,201.0,Cross Accenture
A53183,Client Experience Operations Essentials (Previously SDO Essentials),Classroom,Active,France,Delivery Excellence,Discretionary,Accenture Central,Central,MS Teams,Virtual,Complex Program Delivery,16.0,0.0,0.0,100.0,0.0,2020,9.0,Cross Accenture
A53183,Client Experience Operations Essentials (Previously SDO Essentials),Classroom,Active,France,Delivery Excellence,Discretionary,Accenture Central,Central,MS Teams,Virtual,Complex Program Delivery,16.0,0.0,0.0,100.0,0.0,2020,9.0,Cross Accenture
A53183,Client Experience Operations Essentials (Previously SDO Essentials),Classroom,Active,France,Delivery Excellence,Discretionary,Accenture Central,Central,MS Teams,Virtual,Complex Program Delivery,16.0,0.0,0.0,200.0,0.0,2021,23.0,Cross Accenture
A53183,Client Experience Operations Essentials (Previously SDO Essentials),Classroom,Active,France,Delivery Excellence,Discretionary,Accenture Central,Central,MS Teams,Virtual,Complex Program Delivery,16.0,0.0,0.0,200.0,0.0,2021,23.0,Cross Accenture
A53279,Virtual - Microsoft Security Engineer,Classroom,Cancelled,France,Microsoft Azure Security,Discretionary,Microsoft,Local,MS Teams,Virtual,Azure,40.0,0.0,0.0,0.0,0.0,2020,4.0,Security
A53332,Accenture Full Stack Academy Angular,Classroom,Active,France,Microsoft FED Angular,Discretionary,Accenture Central,Central,D2LSelfStudy,Virtual,Javascript Full-Stack Engineering,40.0,0.0,0.0,12.75,0.0,2020,5.0,Cross Accenture
A53430,Equinox,Classroom,Active,France,Business Design,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,24.0,0.0,0.0,2250.0,0.0,2021,774.0,Cross Accenture
A53558,Digital Factory Academy,Classroom,Active,France,Digital Customer Strategy,Discretionary,Accenture Central,Central,-,Classroom,Marketing Strat and Services,8.0,41.25,82.5,30.25,0.0,2019,20.0,Cross Accenture
A53558,Digital Factory Academy,Classroom,Active,France,Digital Customer Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,Marketing Strat and Services,8.0,0.0,0.0,30.25,0.0,2020,55.0,Cross Accenture
A53830,Cursus de coach - partie 1 : la posture de coach,Classroom,Cancelled,France,Coaching,Discretionary,Accenture Local,Local,Live Meeting,Classroom,-,8.0,0.0,0.0,0.0,0.0,2020,9.0,Leadership Development
A53888,Cursus de coach - partie 2 : outils et techniques du coach,Classroom,Cancelled,France,Coaching,Discretionary,Accenture Local,Local,Live Meeting,Classroom,-,8.0,0.0,0.0,0.0,0.0,2020,9.0,Leadership Development
A53914,Developing emotional resilience,Classroom,Active,France,Build Management,Discretionary,ACCENTURE,Local,MS Teams,Virtual,-,3.0,0.0,0.0,47.5,0.0,2021,4.0,Cross Accenture
A53914,Developing emotional resilience,Classroom,Active,France,Build Management,Discretionary,ACCENTURE,Local,MS Teams,Virtual,-,3.0,0.0,0.0,47.5,0.0,2021,4.0,Cross Accenture
A53915,Ecosystem Market Development: In Shape to Originate,Classroom,Cancelled,France,Platform Partner Ecosystem Enablement,Discretionary,Accenture Local,Local,MS Teams,Virtual,Software & Platforms,4.0,0.0,0.0,0.0,0.0,2020,2.0,Cross Accenture
A53996,Sap Concur Training - CIP,Classroom,Cancelled,France,Travel and Expense Management,Discretionary,Accenture Local,Local,-,Classroom,-,24.0,3150.0,2250.0,5000.0,0.0,2020,14.0,IPS
A54008,PASS RECRUTEMENT 3 : Entraînement à l’entretien de recrutement,Classroom,Cancelled,France,Candidate Relationship Management,Discretionary,Gereso,Local,Live Meeting,Classroom,Recruiting,7.0,0.0,0.0,45.88666666666667,0.0,2019,81.0,Cross Accenture
A54008,PASS RECRUTEMENT 3 : Entraînement à l’entretien de recrutement,Classroom,Cancelled,France,Candidate Relationship Management,Discretionary,Gereso,Local,Live Meeting,Classroom,Recruiting,7.0,0.0,0.0,45.88666666666667,0.0,2020,249.0,Cross Accenture
A54535,Intégrer l'IA dans l'entreprise,Classroom,Active,France,Artificial Intelligence(AI),Discretionary,IA ACADEMIE,Local,MS Teams,Virtual,Applied Intelligence Strategy,4.5,0.0,0.0,344.17,0.0,2021,54.0,Cross Accenture
A54535,Intégrer l'IA dans l'entreprise,Classroom,Active,France,Artificial Intelligence(AI),Discretionary,IA ACADEMIE,Local,MS Teams,Virtual,Applied Intelligence Strategy,4.5,0.0,0.0,344.17,0.0,2021,54.0,Cross Accenture
A54535,Intégrer l'IA dans l'entreprise,Classroom,Active,France,Artificial Intelligence(AI),Discretionary,IA ACADEMIE,Local,MS Teams,Virtual,Applied Intelligence Strategy,4.5,0.0,0.0,114.7233333333333,0.0,2022,132.0,Cross Accenture
A54535,Intégrer l'IA dans l'entreprise,Classroom,Active,France,Artificial Intelligence(AI),Discretionary,IA ACADEMIE,Local,MS Teams,Virtual,Applied Intelligence Strategy,4.5,0.0,0.0,114.7233333333333,0.0,2022,132.0,Cross Accenture
A54550,Advanced Excel for Resources – Module 2,Classroom,Cancelled,France,Microsoft Office,Discretionary,Accenture Local,Local,Live Meeting,Classroom,-,1.5,0.0,0.0,0.0,0.0,2019,4.0,Cross Accenture
A54550,Advanced Excel for Resources – Module 2,Classroom,Cancelled,France,Microsoft Office,Discretionary,Accenture Local,Local,Live Meeting,Classroom,-,1.5,0.0,0.0,0.0,0.0,2020,5.0,Cross Accenture
A54795,Innovation with Purpose,Classroom,Cancelled,France,Innovation Strategy & Management,Discretionary,MYSEZAME,Local,-,Classroom,-,8.0,0.0,750.0,400.0,0.0,2020,28.0,Cross Accenture
A54878,Focus on Delivery Excellence,Classroom,Active,France,Account Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,8.0,0.0,0.0,75.0,0.0,2020,155.0,Delivery
A54878,Focus on Delivery Excellence,Classroom,Active,France,Account Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,8.0,0.0,0.0,75.0,0.0,2020,155.0,Delivery
A54878,Focus on Delivery Excellence,Classroom,Active,France,Account Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,8.0,0.0,0.0,15.0,0.0,2021,255.0,Delivery
A54878,Focus on Delivery Excellence,Classroom,Active,France,Account Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,8.0,0.0,0.0,15.0,0.0,2021,255.0,Delivery
A54878,Focus on Delivery Excellence,Classroom,Active,France,Account Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,9.0,0.0,0.0,60.0,0.0,2022,280.0,Delivery
A54878,Focus on Delivery Excellence,Classroom,Active,France,Account Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,9.0,0.0,0.0,60.0,0.0,2022,280.0,Delivery
A55021,AWS CLOUD PRACTITIONER ESSENTIALS by Gekko,Classroom,Active,France,Amazon Web Services (AWS) Security,Discretionary,GEKKO,Local,MS Teams,Virtual,Amazon Web Services,7.0,0.0,0.0,2160.0,0.0,2021,35.0,Cloud First
A55021,AWS CLOUD PRACTITIONER ESSENTIALS by Gekko,Classroom,Active,France,Amazon Web Services (AWS) Security,Discretionary,GEKKO,Local,MS Teams,Virtual,Amazon Web Services,7.0,0.0,0.0,2160.0,0.0,2021,35.0,Cloud First
A55047,Architecture de projet,Classroom,Active,France,Applications Architecture,Discretionary,Accenture Local,Local,-,Classroom,Custom & Integration Architectures,16.0,0.0,0.0,0.0,0.0,2019,30.0,Cross Technology
A55047,Architecture de projet,Classroom,Active,France,Applications Architecture,Discretionary,Accenture Local,Local,-,Classroom,Custom & Integration Architectures,16.0,0.0,0.0,0.0,0.0,2019,30.0,Delivery
A55047,Architecture de projet,Classroom,Active,France,Applications Architecture,Discretionary,Accenture Local,Local,Live Meeting,Classroom,Custom & Integration Architectures,16.0,0.0,0.0,260.0,0.0,2020,60.0,Cross Technology
A55047,Architecture de projet,Classroom,Active,France,Applications Architecture,Discretionary,Accenture Local,Local,Live Meeting,Classroom,Custom & Integration Architectures,16.0,0.0,0.0,260.0,0.0,2020,60.0,Delivery
A55047,Architecture de projet,Classroom,Active,France,Applications Architecture,Discretionary,Accenture Local,Local,MS Teams,Virtual,Custom & Integration Architectures,16.0,0.0,0.0,170.0,0.0,2021,70.0,Cross Technology
A55047,Architecture de projet,Classroom,Active,France,Applications Architecture,Discretionary,Accenture Local,Local,MS Teams,Virtual,Custom & Integration Architectures,16.0,0.0,0.0,170.0,0.0,2021,70.0,Delivery
A55191,Fondamentaux de la Data Science,Classroom,Active,France,Data Science,Discretionary,OCTO,Local,MS Teams,Virtual,Data Science,21.0,0.0,0.0,0.0,0.0,2021,5.0,Cross Accenture
A55244,SC&O Immersion Sessions,Classroom,Active,France,E2E Supply Chain Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,End-to-End Operating Chain,9.0,0.0,0.0,15.0,0.0,2021,36.0,Cross Accenture
A55244,SC&O Immersion Sessions,Classroom,Active,France,E2E Supply Chain Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,End-to-End Operating Chain,9.0,0.0,0.0,15.0,0.0,2021,36.0,Cross Accenture
A55329,Greater China People Leads (Career Counselors) FY21 Training,Classroom,Cancelled,France,Connected Growth,Discretionary,Accenture local,Local,MS Teams,Virtual,Digital Commerce,1.0,0.0,0.0,0.0,0.0,2020,2.0,Cross Accenture
A55337,GTW: Microsoft Forms - More Features (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2020,110.0,Cross Technology
A55337,GTW: Microsoft Forms - More Features (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2020,110.0,Cross Technology
A55337,GTW: Microsoft Forms - More Features (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2021,145.0,Cross Technology
A55337,GTW: Microsoft Forms - More Features (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.0,0.0,0.0,0.0,0.0,2021,145.0,Cross Technology
A55515,Risk Management and Quality Essentials for Executives,Classroom,Active,France,Quality Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,Manufacturing,2.5,0.0,0.0,20.0,0.0,2021,10.0,Delivery
A55515,Risk Management and Quality Essentials for Executives,Classroom,Active,France,Quality Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,Manufacturing,2.5,0.0,0.0,20.0,0.0,2021,10.0,Delivery
A55853,Développeurs et développeuses Web : produire un code accessible avec le RGAA,Classroom,Cancelled,France,Web Application Development,Discretionary,Koena,Local,Live Meeting,Classroom,Product Innovation,21.0,0.0,0.0,1797.36,0.0,2019,6.0,Cross Accenture
A55853,Développeurs et développeuses Web : produire un code accessible avec le RGAA,Classroom,Cancelled,France,Web Application Development,Discretionary,Koena,Local,Live Meeting,Classroom,Product Innovation,21.0,0.0,0.0,3028.64,0.0,2020,16.0,Cross Accenture
A55929,VIRTUAL - AlgoSec FireFlow Expert,Classroom,Cancelled,France,Algosec Security Policy Management,Discretionary,Algosec,Local,MS Teams,Virtual,-,8.0,0.0,0.0,1038.4,0.0,2020,4.0,Cross Accenture
A55986,Gallia - Living Systems Inspiration Week,Classroom,Active,France,Sales Enablement,Discretionary,Accenture Local,Local,MS Teams,Virtual,Front Office Workforces,10.0,0.0,0.0,0.0,0.0,2021,195.0,Cross Accenture
A55986,Gallia - Living Systems Inspiration Week,Classroom,Active,France,Sales Enablement,Discretionary,Accenture Local,Local,MS Teams,Virtual,Front Office Workforces,10.0,0.0,0.0,0.0,0.0,2021,195.0,Cross Accenture
A56023,Business modelling : identifier un modèle d’affaire innovant,Classroom,Active,France,Business Model Strategy,Discretionary,OCTO,Local,MS Teams,Virtual,Growth and Competitiveness,7.0,0.0,0.0,0.0,0.0,2021,15.0,Cross Accenture
A56128,C-Suite Confidence Masterclass,Classroom,Active,France,Customer Value Proposition Development,Discretionary,SHM,Central,MS Teams,Virtual,Content and Brand Strategy,9.0,0.0,0.0,435.0,0.0,2021,35.0,Cross Accenture
A56128,C-Suite Confidence Masterclass,Classroom,Active,France,Customer Value Proposition Development,Discretionary,SHM,Central,MS Teams,Virtual,Content and Brand Strategy,9.0,0.0,0.0,435.0,0.0,2021,35.0,Cross Accenture
