Course Code,Course Name,Course Type,Course Status,Country/Territory,Course Skill,Priority,Training Provider,Managed Type,Delivery Tool Platform,Display Course Type,Specialization,Course Hours,Estimated Housing,Estimated Transportation,Estimated Tuition,Estimated Other,Year,Main Domain,Classes
A31270,VIRTUAL - GRADUATE PROGRAM DEV,Classroom,Active,France,Agile Team Practices,Discretionary,OCTO Technology SA,Local,MS Teams,Virtual,Agile,81.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 11
A31335,Analyse du cycle de vie - Services numériques,Classroom,Active,France,Life Cycle Assessment (LCA),Discretionary,DDemain,Local,MS Teams,Virtual,Sustainability Strategy,14.0,0.0,0.0,442.5,0.0,2021,Cross Accenture,Class 3
A31335,Analyse du cycle de vie - Services numériques,Classroom,Active,France,Life Cycle Assessment (LCA),Discretionary,DDemain,Local,MS Teams,Virtual,Sustainability Strategy,14.0,0.0,0.0,442.5,0.0,2021,Sustainability,Class 3
A31485,Comment gérer mon équilibre au quotidien : Les 4 saisons de l'énergie,Classroom,Active,France,Collaboration,Discretionary,CMGA,Local,Live Meeting,Classroom,-,3.0,0.0,0.0,97.35,0.0,2019,Cross Accenture,Class 10
A31485,Comment gérer mon équilibre au quotidien : Les 4 saisons de l'énergie,Classroom,Active,France,Collaboration,Discretionary,CMGA,Local,Live Meeting,Classroom,-,3.0,0.0,0.0,97.35,0.0,2019,Cross Accenture,Class 10
A31485,Comment gérer mon équilibre au quotidien : Les 4 saisons de l'énergie,Classroom,Active,France,Collaboration,Discretionary,CMGA,Local,MS Teams,Virtual,-,3.0,0.0,0.0,146.025,0.0,2020,Cross Accenture,Class 11
A31485,Comment gérer mon équilibre au quotidien : Les 4 saisons de l'énergie,Classroom,Active,France,Collaboration,Discretionary,CMGA,Local,MS Teams,Virtual,-,3.0,0.0,0.0,146.025,0.0,2020,Cross Accenture,Class 11
A31485,Comment gérer mon équilibre au quotidien : Les 4 saisons de l'énergie,Classroom,Active,France,Collaboration,Discretionary,CMGA,Local,MS Teams,Virtual,-,3.0,0.0,0.0,58.41,0.0,2021,Cross Accenture,Class 11
A31485,Comment gérer mon équilibre au quotidien : Les 4 saisons de l'énergie,Classroom,Active,France,Collaboration,Discretionary,CMGA,Local,MS Teams,Virtual,-,3.0,0.0,0.0,58.41,0.0,2021,Cross Accenture,Class 11
A31622,C-Suite Confidence for Enterprise Functions,Classroom,Active,France,Storytelling,Discretionary,SHM,Central,MS Teams,Virtual,-,9.0,0.0,0.0,9600.0,0.0,2021,Cross Accenture,Class 2
A31622,C-Suite Confidence for Enterprise Functions,Classroom,Active,France,Storytelling,Discretionary,SHM,Central,MS Teams,Virtual,-,9.0,0.0,0.0,9600.0,0.0,2021,Cross Accenture,Class 2
A31622,C-Suite Confidence for Enterprise Functions,Classroom,Active,Netherlands,Storytelling,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,9.0,0.0,0.0,1200.0,0.0,2022,Cross Accenture,Class 3
A31622,C-Suite Confidence for Enterprise Functions,Classroom,Active,Netherlands,Storytelling,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,9.0,0.0,0.0,1200.0,0.0,2022,Cross Accenture,Class 3
A31810,ProfitAbility Live Simulation - Virtual,Classroom,Active,France,Finance Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,Finance Processes and Operations,3.5,0.0,0.0,43.75,0.0,2020,Cross Accenture,Class 9
A31810,ProfitAbility Live Simulation - Virtual,Classroom,Active,France,Finance Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,Finance Processes and Operations,3.5,0.0,0.0,43.75,0.0,2020,Cross Accenture,Class 9
A31810,ProfitAbility Live Simulation - Virtual,Classroom,Active,France,Finance Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,Finance Processes and Operations,3.5,0.0,0.0,43.75,0.0,2021,Cross Accenture,Class 11
A31810,ProfitAbility Live Simulation - Virtual,Classroom,Active,France,Finance Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,Finance Processes and Operations,3.5,0.0,0.0,43.75,0.0,2021,Cross Accenture,Class 11
A31810,ProfitAbility Live Simulation - Virtual,Classroom,Active,France,Finance Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,Finance Processes and Operations,4.0,0.0,0.0,43.75,0.0,2022,Cross Accenture,Class 11
A31810,ProfitAbility Live Simulation - Virtual,Classroom,Active,France,Finance Strategy,Discretionary,Accenture Central,Central,MS Teams,Virtual,Finance Processes and Operations,4.0,0.0,0.0,43.75,0.0,2022,Cross Accenture,Class 11
A31845,Développer son Inteligence Emotionnelle pour gagner en efficacité,Classroom,Active,France,Home & Personal Care,Discretionary,OCTO,Local,MS Teams,Virtual,Consumer Goods & Services,14.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 2
A31845,Développer son Inteligence Emotionnelle pour gagner en efficacité,Classroom,Active,France,Home & Personal Care,Discretionary,OCTO,Local,MS Teams,Virtual,Consumer Goods & Services,14.0,0.0,0.0,0.0,0.0,2022,Cross Accenture,Class 3
A31967,ACE+ Sandbox Walkthrough: AWS,Classroom,Cancelled,France,Accenture Solutions.AI - Customer Engagement,Discretionary,Accenture Local,Local,MS Teams,Virtual,Marketing Strat and Services,1.5,0.0,0.0,0.0,0.0,2020,Cloud First,Class 3
A32014,Virtuel - MyConcerto overview,Classroom,Cancelled,France,Accenture myConcerto,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 10
A32014,Virtuel - MyConcerto overview,Classroom,Cancelled,France,Accenture myConcerto,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 10
A32014,Virtuel - MyConcerto overview,Classroom,Cancelled,France,Accenture myConcerto,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 11
A32014,Virtuel - MyConcerto overview,Classroom,Cancelled,France,Accenture myConcerto,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 11
A32017,EmPower Up! Coaching 101 Learning Series,Classroom,Active,France,Coaching,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,4.0,0.0,0.0,10.0,0.0,2019,Leadership Development,Class 1
A32017,EmPower Up! Coaching 101 Learning Series,Classroom,Active,France,Coaching,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,4.0,0.0,0.0,10.0,0.0,2020,Leadership Development,Class 2
A32047,Energy Industry Masterclass,Classroom,Active,France,Cloud Strategy and Assessment,Discretionary,Accenture Central,Central,MS Teams,Virtual,Cloud Application Advisory,18.5,0.0,0.0,22.5,0.0,2020,Industry/Fonction,Class 2
A32056,Make It Inclusive: Workshop Sexisme,Classroom,Active,France,Effective Verbal Communications,Discretionary,ACCORDIA,Local,Live Meeting,Classroom,-,2.5,0.0,0.0,245.83,0.0,2020,Cross Accenture,Class 3
A32056,Make It Inclusive: Workshop Sexisme,Classroom,Active,France,Effective Verbal Communications,Discretionary,ACCORDIA,Local,Live Meeting,Classroom,-,2.5,0.0,0.0,245.83,0.0,2020,Leadership Development,Class 3
A32056,Make It Inclusive: Workshop Sexisme,Classroom,Active,France,Effective Verbal Communications,Discretionary,ACCORDIA,Local,Live Meeting,Classroom,-,2.5,0.0,0.0,1966.64,0.0,2019,Cross Accenture,Class 2
A32056,Make It Inclusive: Workshop Sexisme,Classroom,Active,France,Effective Verbal Communications,Discretionary,ACCORDIA,Local,Live Meeting,Classroom,-,2.5,0.0,0.0,1966.64,0.0,2019,Leadership Development,Class 2
A32056,Make It Inclusive: Workshop Sexisme,Classroom,Active,France,Effective Verbal Communications,Discretionary,ACCORDIA,Local,MS Teams,Virtual,-,2.5,0.0,0.0,983.2,0.0,2021,Cross Accenture,Class 4
A32056,Make It Inclusive: Workshop Sexisme,Classroom,Active,France,Effective Verbal Communications,Discretionary,ACCORDIA,Local,MS Teams,Virtual,-,2.5,0.0,0.0,983.2,0.0,2021,Leadership Development,Class 4
A32079,Optimiser son temps pour gagner en efficacité,Classroom,Active,France,Home & Personal Care,Discretionary,Le Temps Reconquis,Local,MS Teams,Virtual,Consumer Goods & Services,7.0,0.0,0.0,1062.0,0.0,2020,Cross Accenture,Class 2
A32079,Optimiser son temps pour gagner en efficacité,Classroom,Active,France,Home & Personal Care,Discretionary,Le Temps Reconquis,Local,MS Teams,Virtual,Consumer Goods & Services,7.0,0.0,0.0,11151.0,0.0,2021,Cross Accenture,Class 5
A32079,Optimiser son temps pour gagner en efficacité,Classroom,Active,France,Home & Personal Care,Discretionary,Le Temps Reconquis,Local,MS Teams,Virtual,Consumer Goods & Services,7.0,0.0,0.0,4248.0,0.0,2022,Cross Accenture,Class 6
A32152,Virtuel - SAP Delivery with MyConcerto,Classroom,Cancelled,France,Accenture myConcerto,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2020,IPS,Class 10
A32152,Virtuel - SAP Delivery with MyConcerto,Classroom,Cancelled,France,Accenture myConcerto,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2020,IPS,Class 10
A32152,Virtuel - SAP Delivery with MyConcerto,Classroom,Cancelled,France,Accenture myConcerto,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2021,IPS,Class 10
A32152,Virtuel - SAP Delivery with MyConcerto,Classroom,Cancelled,France,Accenture myConcerto,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2021,IPS,Class 10
A32157,Jeunes talents au féminin,Classroom,Active,France,Home & Personal Care,Discretionary,DIAFORA,Local,MS Teams,Virtual,Consumer Goods & Services,7.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 1
A32179,Accenture-INSEAD Module 3 Dynamics in the C-Suite,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,32.0,0.0,0.0,227.5,0.0,2020,Cross Accenture,Class 6
A32179,Accenture-INSEAD Module 3 Dynamics in the C-Suite,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,32.0,0.0,0.0,227.5,0.0,2020,Cross Accenture,Class 6
A32179,Accenture-INSEAD Module 3 Dynamics in the C-Suite,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,32.0,0.0,0.0,227.5,0.0,2021,Cross Accenture,Class 10
A32179,Accenture-INSEAD Module 3 Dynamics in the C-Suite,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,-,32.0,0.0,0.0,227.5,0.0,2021,Cross Accenture,Class 10
A32185,Accenture-INSEAD Module 3 Elective I: Business Model Innovation,Classroom,Active,France,Business Model Strategy,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Growth and Competitiveness,15.0,0.0,0.0,4.0,0.0,2020,Cross Accenture,Class 3
A32185,Accenture-INSEAD Module 3 Elective I: Business Model Innovation,Classroom,Active,France,Business Model Strategy,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Growth and Competitiveness,15.0,0.0,0.0,4.0,0.0,2020,Cross Accenture,Class 3
A32185,Accenture-INSEAD Module 3 Elective I: Business Model Innovation,Classroom,Active,France,Business Model Strategy,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Growth and Competitiveness,15.0,0.0,0.0,20.0,0.0,2021,Cross Accenture,Class 5
A32185,Accenture-INSEAD Module 3 Elective I: Business Model Innovation,Classroom,Active,France,Business Model Strategy,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Growth and Competitiveness,15.0,0.0,0.0,20.0,0.0,2021,Cross Accenture,Class 5
A32201,Bynder – Formation Stream Fonctionnel,Classroom,Cancelled,France,Backbase Forms,Discretionary,Bynder,Local,MS Teams,Virtual,-,8.5,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 1
A32219,Accenture-INSEAD Module 3 Elective II: Build Borrow Buy,Classroom,Active,France,Competitive Market Analysis,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Growth and Competitiveness,15.0,0.0,0.0,5.5,0.0,2020,Cross Accenture,Class 2
A32219,Accenture-INSEAD Module 3 Elective II: Build Borrow Buy,Classroom,Active,France,Competitive Market Analysis,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Growth and Competitiveness,15.0,0.0,0.0,5.5,0.0,2020,Cross Accenture,Class 2
A32219,Accenture-INSEAD Module 3 Elective II: Build Borrow Buy,Classroom,Active,France,Competitive Market Analysis,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Growth and Competitiveness,15.0,0.0,0.0,27.5,0.0,2021,Cross Accenture,Class 4
A32219,Accenture-INSEAD Module 3 Elective II: Build Borrow Buy,Classroom,Active,France,Competitive Market Analysis,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Growth and Competitiveness,15.0,0.0,0.0,27.5,0.0,2021,Cross Accenture,Class 4
A32246,Salesforce FY22 Curiculum - ADX201_Administrative Essentials for New Admin in Lightning Experience,Classroom,Active,France,Salesforce Administration,Discretionary,Accenture Central,Central,MS Teams,Virtual,Salesforce Solution Architecture,40.0,0.0,0.0,362.5,0.0,2020,IPS,Class 0
A32246,Salesforce FY22 Curiculum - ADX201_Administrative Essentials for New Admin in Lightning Experience,Classroom,Active,Netherlands,Salesforce Administration,Discretionary,Accenture Central,Central,MS Teams,Virtual,Salesforce Solution Architecture,40.0,0.0,0.0,475.0,0.0,2021,IPS,Class 1
A32318,VIRTUAL - Overview SAP Customer Experience : Suite C/4 HANA,Classroom,Cancelled,France,Gigya Customer Identity & Access Management,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Customer Data Cloud,3.0,0.0,0.0,0.0,0.0,2020,IPS,Class 1
A32320,Bynder – Formation Stream Business,Classroom,Cancelled,France,Backbase Forms,Discretionary,Bynder,Local,MS Teams,Virtual,-,7.5,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 0
A32419,Accelerating Cloud with myNav,Classroom,Cancelled,France,Business Case Development,Discretionary,Accenture Central,Central,-,Classroom,-,8.0,125.0,250.0,400.0,0.0,2020,Cloud First,Class 2
A32433,Certified Scrum Master,Classroom,Cancelled,France,Scrum,Discretionary,Agilbee,Local,MS Teams,Virtual,Agile,14.0,0.0,0.0,0.0,0.0,2020,Core Curriculum,Class 3
A32437,Virtual - Bootcamp Ariba Procurement,Classroom,Cancelled,France,SAP Ariba Catalog,Discretionary,Accenture Local,Local,MS Teams,Virtual,Ariba Downstream,24.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 3
A32437,Virtual - Bootcamp Ariba Procurement,Classroom,Cancelled,France,SAP Ariba Catalog,Discretionary,Accenture Local,Local,MS Teams,Virtual,Ariba Downstream,24.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 3
A32437,Virtual - Bootcamp Ariba Procurement,Classroom,Cancelled,France,SAP Ariba Catalog,Discretionary,Accenture Local,Local,MS Teams,Virtual,Ariba Downstream,24.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 3
A32437,Virtual - Bootcamp Ariba Procurement,Classroom,Cancelled,France,SAP Ariba Catalog,Discretionary,Accenture Local,Local,MS Teams,Virtual,Ariba Downstream,24.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 3
A32445,Negotiations Virtual Workshop Improving Decision Making,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,19.0,0.0,0.0,40.0,0.0,2021,Sales,Class 2
A32445,Negotiations Virtual Workshop Improving Decision Making,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,19.0,0.0,0.0,40.0,0.0,2021,Sales,Class 2
A32479,API : ouvrir son SI et développer son modèle d’affaires,Classroom,Active,France,API Management,Discretionary,OCTO,Local,MS Teams,Virtual,Mobile Applications,14.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 0
A32510,VIRTUAL - Bootcamp Ariba Sourcing,Classroom,Cancelled,France,SAP Ariba Catalog,Discretionary,Accenture Local,Local,MS Teams,Virtual,Ariba Downstream,8.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 2
A32552,VIRTUAL - Bootcamp Ariba SLP,Classroom,Cancelled,France,SAP Ariba Catalog,Discretionary,Accenture Local,Local,MS Teams,Virtual,Ariba Downstream,4.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 2
A32680,Critical Success Factors in launching and running a distributed ART while implementing SAFe,Classroom,Active,France,Agile Team Practices,Discretionary,Accenture Local,Local,MS Teams,Virtual,Agile,1.0,0.0,0.0,0.0,0.0,2019,Core Curriculum,Class 2
A32680,Critical Success Factors in launching and running a distributed ART while implementing SAFe,Classroom,Active,France,Agile Team Practices,Discretionary,Accenture Local,Local,MS Teams,Virtual,Agile,1.0,0.0,0.0,0.0,0.0,2019,Cross Accenture,Class 2
A32680,Critical Success Factors in launching and running a distributed ART while implementing SAFe,Classroom,Active,France,Agile Team Practices,Discretionary,Accenture Local,Local,MS Teams,Virtual,Agile,1.0,0.0,0.0,0.0,0.0,2020,Core Curriculum,Class 6
A32680,Critical Success Factors in launching and running a distributed ART while implementing SAFe,Classroom,Active,France,Agile Team Practices,Discretionary,Accenture Local,Local,MS Teams,Virtual,Agile,1.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 6
A32680,Critical Success Factors in launching and running a distributed ART while implementing SAFe,Classroom,Active,France,Agile Team Practices,Discretionary,Accenture Local,Local,MS Teams,Virtual,Agile,1.5,0.0,0.0,0.0,0.0,2021,Core Curriculum,Class 8
A32680,Critical Success Factors in launching and running a distributed ART while implementing SAFe,Classroom,Active,France,Agile Team Practices,Discretionary,Accenture Local,Local,MS Teams,Virtual,Agile,1.5,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 8
A32697,Virtual - Certification Ariba Procurement,Classroom,Cancelled,France,SAP Ariba Catalog,Discretionary,Accenture Local,Local,MS Teams,Virtual,Ariba Downstream,8.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 1
A32697,Virtual - Certification Ariba Procurement,Classroom,Cancelled,France,SAP Ariba Catalog,Discretionary,Accenture Local,Local,MS Teams,Virtual,Ariba Downstream,8.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 1
A32697,Virtual - Certification Ariba Procurement,Classroom,Cancelled,France,SAP Ariba Catalog,Discretionary,Accenture Local,Local,MS Teams,Virtual,Ariba Downstream,8.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 2
A32697,Virtual - Certification Ariba Procurement,Classroom,Cancelled,France,SAP Ariba Catalog,Discretionary,Accenture Local,Local,MS Teams,Virtual,Ariba Downstream,8.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 2
A32713,IRG+ Call and Learn Series,Classroom,Active,France,Accenture Solutions.AI - IRG / B2B Growth,Discretionary,Accenture Local,Local,MS Teams,Virtual,Customer Analytics,1.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 8
A32713,IRG+ Call and Learn Series,Classroom,Active,France,Accenture Solutions.AI - IRG / B2B Growth,Discretionary,Accenture Local,Local,MS Teams,Virtual,Customer Analytics,1.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 8
A32713,IRG+ Call and Learn Series,Classroom,Active,France,Accenture Solutions.AI - IRG / B2B Growth,Discretionary,Accenture Local,Local,MS Teams,Virtual,Customer Analytics,1.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 10
A32713,IRG+ Call and Learn Series,Classroom,Active,France,Accenture Solutions.AI - IRG / B2B Growth,Discretionary,Accenture Local,Local,MS Teams,Virtual,Customer Analytics,1.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 10
A32756,VIRTUAL - SAP S/4HANA Sales awareness,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,3.0,0.0,0.0,0.0,0.0,2020,IPS,Class 2
A32803,Manager en hybride,Classroom,Active,France,Leadership Development,Discretionary,NUMA,Local,MS Teams,Virtual,"Organization, Leadership & Culture",2.0,0.0,0.0,305.82,0.0,2021,Leadership Development,Class 9
A32803,Manager en hybride,Classroom,Active,France,Leadership Development,Discretionary,NUMA,Local,MS Teams,Virtual,"Organization, Leadership & Culture",2.0,0.0,0.0,305.82,0.0,2021,Leadership Development,Class 9
A32803,Manager en hybride,Classroom,Active,France,Leadership Development,Discretionary,NUMA,Local,MS Teams,Virtual,"Organization, Leadership & Culture",2.0,0.0,0.0,194.56,0.0,2022,Leadership Development,Class 9
A32803,Manager en hybride,Classroom,Active,France,Leadership Development,Discretionary,NUMA,Local,MS Teams,Virtual,"Organization, Leadership & Culture",2.0,0.0,0.0,194.56,0.0,2022,Leadership Development,Class 9
A32808,Virtual - ABAP Debugging Basics for functionals,Classroom,Active,France,SAP ABAP Development,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Development,4.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 6
A32808,Virtual - ABAP Debugging Basics for functionals,Classroom,Active,France,SAP ABAP Development,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Development,4.0,0.0,0.0,0.0,0.0,2020,Cross Accenture,Class 6
A32808,Virtual - ABAP Debugging Basics for functionals,Classroom,Active,France,SAP ABAP Development,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Development,4.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 10
A32808,Virtual - ABAP Debugging Basics for functionals,Classroom,Active,France,SAP ABAP Development,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Development,4.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 10
A32839,SAP IBP,Classroom,Cancelled,France,-,Discretionary,SAP,Local,MS Teams,Virtual,-,24.0,0.0,0.0,0.0,0.0,2020,IPS,Class 3
A32839,SAP IBP,Classroom,Cancelled,France,-,Discretionary,SAP,Local,MS Teams,Virtual,-,24.0,0.0,0.0,0.0,0.0,2020,IPS,Class 3
A32839,SAP IBP,Classroom,Cancelled,France,-,Discretionary,SAP,Local,MS Teams,Virtual,-,24.0,0.0,0.0,0.0,0.0,2021,IPS,Class 4
A32839,SAP IBP,Classroom,Cancelled,France,-,Discretionary,SAP,Local,MS Teams,Virtual,-,24.0,0.0,0.0,0.0,0.0,2021,IPS,Class 4
A32841,Virtual - SAP MDG (Master Data Governance) Awareness,Classroom,Active,France,SAP Master Data Governance MDG Tool,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Master Data Management,2.0,0.0,0.0,0.0,0.0,2020,IPS,Class 4
A32841,Virtual - SAP MDG (Master Data Governance) Awareness,Classroom,Active,France,SAP Master Data Governance MDG Tool,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Master Data Management,2.0,0.0,0.0,0.0,0.0,2020,IPS,Class 4
A32841,Virtual - SAP MDG (Master Data Governance) Awareness,Classroom,Active,France,SAP Master Data Governance MDG Tool,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Master Data Management,2.0,0.0,0.0,0.0,0.0,2021,IPS,Class 7
A32841,Virtual - SAP MDG (Master Data Governance) Awareness,Classroom,Active,France,SAP Master Data Governance MDG Tool,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Master Data Management,2.0,0.0,0.0,0.0,0.0,2021,IPS,Class 7
A32916,SAP MM/SD & FICO integration,Classroom,Active,France,SAP FI CO Finance,Discretionary,Accenture Local,Local,MS Teams,Virtual,Platform-led Finance Transformation,8.0,0.0,0.0,0.0,0.0,2020,IPS,Class 5
A32916,SAP MM/SD & FICO integration,Classroom,Active,France,SAP FI CO Finance,Discretionary,Accenture Local,Local,MS Teams,Virtual,Platform-led Finance Transformation,8.0,0.0,0.0,0.0,0.0,2020,IPS,Class 5
A32916,SAP MM/SD & FICO integration,Classroom,Active,France,SAP FI CO Finance,Discretionary,Accenture Local,Local,MS Teams,Virtual,Platform-led Finance Transformation,8.0,0.0,0.0,0.0,0.0,2021,IPS,Class 10
A32916,SAP MM/SD & FICO integration,Classroom,Active,France,SAP FI CO Finance,Discretionary,Accenture Local,Local,MS Teams,Virtual,Platform-led Finance Transformation,8.0,0.0,0.0,0.0,0.0,2021,IPS,Class 10
A32926,FY21 Greater China MD Program,Classroom,Active,France,Leadership Development,Discretionary,Accenture local,Local,MS Teams,Virtual,"Organization, Leadership & Culture",17.0,0.0,0.0,0.0,0.0,2021,Leadership Development,Class 0
A32926,FY21 Greater China MD Program,Classroom,Active,France,Leadership Development,Discretionary,Accenture local,Local,MS Teams,Virtual,"Organization, Leadership & Culture",17.0,0.0,0.0,0.0,0.0,2021,Leadership Development,Class 0
A32939,Virtual - SAP IAM (Intelligent Asset Management) Awareness,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,3.0,0.0,0.0,0.0,0.0,2020,IPS,Class 1
A32960,Sensibilisation Architecture d'Entreprise,Classroom,Active,France,Architecture Design,Discretionary,Accenture Local,Local,Live Meeting,Classroom,Architecture Strategy,8.0,0.0,0.0,11.55,0.0,2019,Cross Technology,Class 10
A32960,Sensibilisation Architecture d'Entreprise,Classroom,Active,France,Architecture Design,Discretionary,Accenture Local,Local,Live Meeting,Classroom,Architecture Strategy,8.0,0.0,0.0,11.55,0.0,2020,Cross Technology,Class 11
A33095,Make it Inclusive: Workshop Inclusion et Racisme,Classroom,Active,France,Communication Protocols,Discretionary,ACCORDIA,Local,MS Teams,Virtual,-,2.5,0.0,0.0,491.6,0.0,2020,Leadership Development,Class 1
A33095,Make it Inclusive: Workshop Inclusion et Racisme,Classroom,Active,France,Communication Protocols,Discretionary,ACCORDIA,Local,MS Teams,Virtual,-,2.5,0.0,0.0,491.6,0.0,2020,Leadership Development,Class 1
A33095,Make it Inclusive: Workshop Inclusion et Racisme,Classroom,Active,France,Communication Protocols,Discretionary,ACCORDIA,Local,MS Teams,Virtual,-,2.5,0.0,0.0,983.2,0.0,2021,Leadership Development,Class 2
A33095,Make it Inclusive: Workshop Inclusion et Racisme,Classroom,Active,France,Communication Protocols,Discretionary,ACCORDIA,Local,MS Teams,Virtual,-,2.5,0.0,0.0,983.2,0.0,2021,Leadership Development,Class 2
A33097,VIRTUAL - A&D Academy : Supplier Crisis Management,Classroom,Active,France,Aerospace & Defense (A&D) Fundamentals,Discretionary,Accenture Local,Local,MS Teams,Virtual,Aerospace & Defense,2.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 3
A33097,VIRTUAL - A&D Academy : Supplier Crisis Management,Classroom,Active,France,Aerospace & Defense (A&D) Fundamentals,Discretionary,Accenture Local,Local,MS Teams,Virtual,Aerospace & Defense,2.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 3
A33158,Techno SAP - Delivery Excellence,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,Live Meeting,Classroom,-,6.0,0.0,0.0,0.0,0.0,2019,IPS,Class 1
A33158,Techno SAP - Delivery Excellence,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,6.0,0.0,0.0,0.0,0.0,2020,IPS,Class 3
A33171,Préparation à la certification JavaScript Developer I,Classroom,Cancelled,France,Sencha Ext JS,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,52.0,0.0,0.0,0.0,0.0,2021,Cross Accenture,Class 0
A33187,"VIRTUAL - Force mentale, stress et émotions : comment prévenir les RPS",Classroom,Cancelled,France,Home & Personal Care,Discretionary,USIDE,Local,MS Teams,Virtual,Consumer Goods & Services,4.0,0.0,0.0,356.95,0.0,2020,Cross Accenture,Class 1
