Course Code_0,Course Code_1,Course Code_2,Course Code_3,Course Code_4,Course Name_0,Course Name_1,Course Name_2,Course Name_3,Course Name_4,Course Type,Course Status,Country/Territory,Course Skill_0,Course Skill_1,Course Skill_2,Course Skill_3,Priority,Training Provider_0,Training Provider_1,Training Provider_2,Training Provider_3,Managed Type,Delivery Tool Platform,Display Course Type,Specialization_0,Specialization_1,Specialization_2,Specialization_3,Course Hours,Estimated Housing,Estimated Transportation,Estimated Tuition,Estimated Other,Year,Participants,Main Domain_0,Main Domain_1
1,0,1,1,3,1,0,1,1,3,0,0,1,2,1,4,3,0,0,0,0,2,1,6,1,0,0,0,1,2.5,0.0,0.0,0.0,0.0,2021,27.0,0,1
1,0,1,1,3,1,0,1,1,3,0,0,1,2,1,4,3,0,0,0,0,2,1,6,1,0,0,0,1,2.5,0.0,0.0,0.0,0.0,2021,27.0,0,1
1,0,1,1,4,0,2,4,2,2,0,0,1,1,2,3,3,0,0,0,0,2,1,6,1,0,3,3,1,14.5,0.0,0.0,0.0,0.0,2021,15.0,0,4
1,0,1,1,4,0,2,4,2,2,0,0,1,1,2,3,3,0,0,0,0,2,1,6,1,0,3,3,1,14.5,0.0,0.0,0.0,0.0,2021,15.0,0,4
1,0,1,2,0,1,0,1,1,4,0,1,1,2,1,4,4,0,0,3,3,0,1,6,1,0,4,4,1,24.0,0.0,0.0,863.15,0.0,2020,10.0,0,1
1,0,1,2,1,1,0,1,2,0,0,1,1,0,1,3,2,0,0,0,3,2,1,5,0,0,0,0,1,8.0,0.0,0.0,210.63,0.0,2019,45.0,0,1
1,0,1,2,1,1,0,1,2,0,0,1,1,0,1,3,2,0,0,0,3,2,1,5,0,0,0,0,1,8.0,0.0,0.0,421.26,0.0,2020,100.0,0,1
1,0,1,2,2,1,0,1,2,1,0,1,1,0,1,0,1,0,0,0,0,2,1,6,1,0,0,4,1,2.0,0.0,0.0,0.0,0.0,2020,13.0,0,1
1,0,1,2,3,1,0,1,2,2,0,1,1,2,1,1,0,0,0,0,0,2,1,6,1,0,0,0,1,24.0,0.0,0.0,0.0,0.0,2020,16.0,0,1
1,0,1,2,4,1,0,1,2,3,0,1,1,0,1,0,1,0,0,0,0,2,1,6,1,0,0,4,1,2.0,0.0,0.0,0.0,0.0,2020,10.0,0,1
1,0,1,3,0,1,0,1,2,4,0,1,1,0,1,0,1,0,0,0,0,2,1,6,1,0,0,4,1,2.0,0.0,0.0,0.0,0.0,2020,9.0,0,1
1,0,1,3,1,1,0,1,3,0,0,1,1,0,1,0,1,0,0,0,0,2,1,6,1,0,0,4,1,3.0,0.0,0.0,0.0,0.0,2020,6.0,0,1
1,0,1,3,2,1,0,1,3,1,0,0,1,0,3,3,0,0,0,0,0,3,0,0,0,0,2,0,2,24.0,173.25,762.5,150.0,0.0,2020,40.0,0,1
1,0,1,3,2,1,0,1,3,1,0,0,4,0,3,3,0,0,0,0,0,3,0,0,0,0,2,0,2,24.0,117.0,375.0,150.0,0.0,2019,12.0,0,1
1,0,1,3,3,1,0,1,3,2,0,0,1,1,0,4,1,0,0,0,0,3,0,9,1,0,2,3,4,45.0,0.0,0.0,2625.0,0.0,2020,1.0,0,1
1,0,1,3,3,1,0,1,3,2,0,0,1,1,0,4,1,0,0,0,0,3,0,9,1,0,2,3,4,45.0,0.0,0.0,2625.0,0.0,2020,1.0,0,1
1,0,1,3,3,1,0,1,3,2,0,0,1,1,0,4,1,0,0,0,0,3,0,9,1,0,2,3,4,45.0,0.0,0.0,2800.0,0.0,2021,2.0,0,1
1,0,1,3,3,1,0,1,3,2,0,0,1,1,0,4,1,0,0,0,0,3,0,9,1,0,2,3,4,45.0,0.0,0.0,2800.0,0.0,2021,2.0,0,1
1,0,1,3,4,1,0,1,3,3,0,0,1,0,3,4,1,0,0,0,3,4,1,5,0,0,0,4,2,14.0,0.0,0.0,70.0,0.0,2019,111.0,1,1
1,0,1,3,4,1,0,1,3,3,0,0,1,0,3,4,1,0,0,0,3,4,1,5,0,0,0,4,2,14.0,0.0,0.0,70.0,0.0,2019,111.0,1,1
1,0,1,3,4,1,0,1,3,3,0,0,1,0,3,4,1,0,0,0,3,4,1,5,0,0,0,4,2,14.0,0.0,0.0,35.0,0.0,2020,639.0,1,1
1,0,1,3,4,1,0,1,3,3,0,0,1,0,3,4,1,0,0,0,3,4,1,5,0,0,0,4,2,14.0,0.0,0.0,35.0,0.0,2020,639.0,1,1
1,0,1,3,4,1,0,1,3,3,0,0,1,0,3,4,1,0,0,0,3,4,1,6,1,0,0,4,2,14.0,0.0,0.0,75.0,0.0,2021,927.0,1,1
1,0,1,3,4,1,0,1,3,3,0,0,1,0,3,4,1,0,0,0,3,4,1,6,1,0,0,4,2,14.0,0.0,0.0,75.0,0.0,2021,927.0,1,1
1,0,1,3,4,1,0,1,3,3,0,0,1,0,3,4,1,0,0,0,3,4,1,6,1,0,0,4,2,14.0,0.0,0.0,60.0,0.0,2022,1008.0,1,1
1,0,1,3,4,1,0,1,3,3,0,0,1,0,3,4,1,0,0,0,3,4,1,6,1,0,0,4,2,14.0,0.0,0.0,60.0,0.0,2022,1008.0,1,1
1,0,1,4,0,1,0,1,3,4,0,0,1,2,2,0,0,0,0,0,0,3,0,0,1,0,4,4,2,1.0,0.0,0.0,10.0,0.0,2019,12.0,0,1
1,0,1,4,0,1,0,1,3,4,0,0,1,2,2,0,0,0,0,0,0,3,0,6,1,0,4,4,2,1.0,0.0,0.0,30.0,0.0,2020,37.0,0,1
1,0,1,4,1,1,0,1,4,0,0,1,1,2,2,0,1,0,0,0,0,2,1,6,1,0,0,0,1,2.0,0.0,0.0,0.0,0.0,2019,2.0,0,1
1,0,1,4,1,1,0,1,4,0,0,1,1,2,2,0,1,0,0,0,0,2,1,6,1,0,0,0,1,2.0,0.0,0.0,0.0,0.0,2020,74.0,0,1
1,0,1,4,2,1,0,1,4,1,0,0,1,2,2,0,2,0,0,0,0,2,1,6,1,0,4,4,3,1.5,0.0,0.0,0.0,0.0,2019,13.0,0,1
1,0,1,4,2,1,0,1,4,1,0,0,1,2,2,0,2,0,0,0,0,2,1,6,1,0,4,4,3,1.5,0.0,0.0,0.0,0.0,2019,13.0,0,1
1,0,1,4,2,1,0,1,4,1,0,0,1,2,2,0,2,0,0,0,0,2,1,6,1,0,4,4,3,1.5,0.0,0.0,0.0,0.0,2020,132.0,0,1
1,0,1,4,2,1,0,1,4,1,0,0,1,2,2,0,2,0,0,0,0,2,1,6,1,0,4,4,3,1.5,0.0,0.0,0.0,0.0,2020,132.0,0,1
1,0,1,4,2,1,0,1,4,1,0,0,1,2,2,0,2,0,0,0,0,2,1,6,1,0,4,4,3,1.5,0.0,0.0,0.0,0.0,2021,162.0,0,1
1,0,1,4,2,1,0,1,4,1,0,0,1,2,2,0,2,0,0,0,0,2,1,6,1,0,4,4,3,1.5,0.0,0.0,0.0,0.0,2021,162.0,0,1
1,0,1,4,3,1,0,1,4,2,0,0,1,0,0,4,2,0,0,0,0,3,0,0,0,0,0,3,2,16.0,11.33333333333333,0.0,3.333333333333333,0.0,2019,30.0,0,1
1,0,1,4,3,1,0,1,4,2,0,0,1,0,0,4,2,0,0,0,0,3,0,0,0,0,0,3,2,16.0,11.33333333333333,0.0,3.333333333333333,0.0,2019,30.0,0,1
1,0,1,4,3,1,0,1,4,2,0,0,1,0,0,4,2,0,0,0,0,3,0,6,1,0,0,3,2,16.0,0.0,0.0,3.333333333333333,0.0,2020,730.0,0,1
1,0,1,4,3,1,0,1,4,2,0,0,1,0,0,4,2,0,0,0,0,3,0,6,1,0,0,3,2,16.0,0.0,0.0,3.333333333333333,0.0,2020,730.0,0,1
1,0,1,4,3,1,0,1,4,2,0,0,1,0,0,4,2,0,0,0,0,3,0,6,1,0,0,3,2,16.0,0.0,0.0,1.666666666666667,0.0,2021,750.0,0,1
1,0,1,4,3,1,0,1,4,2,0,0,1,0,0,4,2,0,0,0,0,3,0,6,1,0,0,3,2,16.0,0.0,0.0,1.666666666666667,0.0,2021,750.0,0,1
1,0,1,4,3,1,0,1,4,2,0,0,1,0,0,4,2,0,0,0,0,3,0,6,1,0,0,3,2,16.0,0.0,0.0,5.0,0.0,2022,850.0,0,1
1,0,1,4,3,1,0,1,4,2,0,0,1,0,0,4,2,0,0,0,0,3,0,6,1,0,0,3,2,16.0,0.0,0.0,5.0,0.0,2022,850.0,0,1
1,0,1,4,4,1,0,1,4,3,0,1,1,1,2,4,1,0,1,0,0,3,1,5,0,0,0,0,1,21.0,0.0,0.0,747.82,0.0,2020,9.0,0,1
1,0,2,0,0,1,0,1,4,4,0,1,1,1,4,3,4,0,0,0,0,2,1,5,0,0,0,0,1,7.0,0.0,0.0,0.0,0.0,2020,7.0,0,2
1,0,2,0,1,1,0,2,0,0,0,1,1,2,2,0,3,0,0,2,0,1,1,5,0,0,2,2,1,16.0,0.0,0.0,0.0,0.0,2021,10.0,0,1
1,0,2,0,1,1,0,2,0,0,0,1,1,2,2,0,3,0,0,2,0,1,1,6,1,0,2,2,1,16.0,0.0,0.0,0.0,0.0,2020,7.0,0,1
1,0,2,0,2,1,0,2,0,1,0,0,1,0,1,4,3,0,0,0,0,2,1,5,0,0,1,1,3,2.0,0.0,0.0,0.0,0.0,2020,9.0,1,2
1,0,2,0,2,1,0,2,0,1,0,0,1,0,1,4,3,0,0,0,0,2,1,5,0,0,1,1,3,2.0,0.0,0.0,0.0,0.0,2020,9.0,1,2
1,0,2,0,2,1,0,2,0,1,0,0,1,0,1,4,3,0,0,0,0,2,1,6,1,0,1,1,3,2.0,0.0,0.0,0.0,0.0,2021,30.0,1,2
1,0,2,0,2,1,0,2,0,1,0,0,1,0,1,4,3,0,0,0,0,2,1,6,1,0,1,1,3,2.0,0.0,0.0,0.0,0.0,2021,30.0,1,2
1,0,2,0,3,1,0,2,0,2,0,0,1,0,1,4,3,0,0,0,0,2,1,6,1,0,1,1,3,2.0,0.0,0.0,0.0,0.0,2020,8.0,1,2
1,0,2,0,3,1,0,2,0,2,0,0,1,0,1,4,3,0,0,0,0,2,1,6,1,0,1,1,3,2.0,0.0,0.0,0.0,0.0,2020,8.0,1,2
1,0,2,0,3,1,0,2,0,2,0,0,1,0,1,4,3,0,0,0,0,2,1,6,1,0,1,1,3,2.0,0.0,0.0,0.0,0.0,2021,58.0,1,2
1,0,2,0,3,1,0,2,0,2,0,0,1,0,1,4,3,0,0,0,0,2,1,6,1,0,1,1,3,2.0,0.0,0.0,0.0,0.0,2021,58.0,1,2
1,0,2,0,3,1,0,2,0,2,0,0,1,0,1,4,3,0,0,0,0,2,1,6,1,0,1,1,3,2.0,0.0,0.0,0.0,0.0,2022,67.0,1,2
1,0,2,0,3,1,0,2,0,2,0,0,1,0,1,4,3,0,0,0,0,2,1,6,1,0,1,1,3,2.0,0.0,0.0,0.0,0.0,2022,67.0,1,2
1,0,2,0,4,1,0,2,0,3,0,0,1,0,4,0,4,0,0,1,3,2,1,5,0,0,0,0,1,3.5,350.0,0.0,2312.8,0.0,2019,12.0,1,0
1,0,2,0,4,1,0,2,0,3,0,0,1,0,4,0,4,0,0,1,3,2,1,5,0,0,0,0,1,3.5,0.0,0.0,578.2,0.0,2020,30.0,1,0
1,0,2,1,0,1,0,2,0,4,0,0,1,1,4,3,3,0,0,0,0,3,0,6,1,0,0,4,2,16.0,0.0,0.0,25.0,0.0,2021,6.0,1,1
1,0,2,1,0,1,0,2,0,4,0,0,1,1,4,3,3,0,0,0,0,3,0,6,1,0,0,4,2,16.0,0.0,0.0,25.0,0.0,2021,6.0,1,1
1,0,2,1,1,1,0,2,1,0,0,1,1,1,4,3,1,0,0,0,0,3,0,0,0,0,0,0,1,36.0,350.0,725.0,318.75,0.0,2020,15.0,0,1
1,0,2,1,2,1,0,2,1,1,0,1,1,2,2,0,4,0,1,0,0,4,1,5,0,0,0,0,1,24.0,0.0,0.0,0.0,0.0,2020,4.0,0,1
1,0,2,1,3,1,0,2,1,2,0,0,1,0,1,1,1,0,1,0,1,0,1,5,0,0,0,0,1,8.0,0.0,0.0,2359.98,0.0,2020,20.0,1,4
1,0,2,1,4,1,0,2,1,3,0,1,1,2,2,1,0,0,1,0,1,1,1,5,0,0,0,0,1,24.0,0.0,0.0,0.0,0.0,2020,6.0,0,1
1,0,2,2,0,1,0,2,1,4,0,0,1,1,0,1,2,0,1,0,1,2,1,5,0,0,0,0,1,4.0,0.0,0.0,354.0,0.0,2019,15.0,0,1
1,0,2,2,0,1,0,2,1,4,0,0,1,1,0,1,2,0,1,0,1,2,1,5,0,0,0,0,1,4.0,0.0,0.0,354.0,0.0,2019,15.0,0,1
1,0,2,2,0,1,0,2,1,4,0,0,1,1,0,1,2,0,1,0,1,2,1,5,0,0,0,0,1,4.0,350.0,0.0,354.0,0.0,2020,49.0,0,1
1,0,2,2,0,1,0,2,1,4,0,0,1,1,0,1,2,0,1,0,1,2,1,5,0,0,0,0,1,4.0,350.0,0.0,354.0,0.0,2020,49.0,0,1
1,0,2,2,0,1,0,2,1,4,0,0,1,1,0,1,2,0,1,0,1,2,1,6,1,0,0,0,1,4.0,0.0,0.0,265.0,0.0,2021,76.0,0,1
1,0,2,2,0,1,0,2,1,4,0,0,1,1,0,1,2,0,1,0,1,2,1,6,1,0,0,0,1,4.0,0.0,0.0,265.0,0.0,2021,76.0,0,1
1,0,2,2,0,1,0,2,1,4,0,0,1,1,0,1,2,0,1,0,1,2,1,6,1,0,0,0,1,4.0,0.0,0.0,265.0,0.0,2022,85.0,0,1
1,0,2,2,0,1,0,2,1,4,0,0,1,1,0,1,2,0,1,0,1,2,1,6,1,0,0,0,1,4.0,0.0,0.0,265.0,0.0,2022,85.0,0,1
1,0,2,2,1,1,0,2,2,0,0,0,1,1,0,1,2,0,1,0,1,2,1,5,0,0,0,0,1,7.0,0.0,0.0,324.5,0.0,2019,42.0,0,1
1,0,2,2,1,1,0,2,2,0,0,0,1,1,0,1,2,0,1,0,1,2,1,5,0,0,0,0,1,7.0,0.0,0.0,324.5,0.0,2019,42.0,0,1
1,0,2,2,1,1,0,2,2,0,0,0,1,1,0,1,2,0,1,0,1,2,1,5,0,0,0,0,1,7.0,350.0,0.0,324.5,0.0,2020,133.0,0,1
1,0,2,2,1,1,0,2,2,0,0,0,1,1,0,1,2,0,1,0,1,2,1,5,0,0,0,0,1,7.0,350.0,0.0,324.5,0.0,2020,133.0,0,1
1,0,2,2,1,1,0,2,2,0,0,0,1,1,0,1,2,0,1,0,1,2,1,6,1,0,0,0,1,7.0,0.0,0.0,389.0,0.0,2021,211.0,0,1
1,0,2,2,1,1,0,2,2,0,0,0,1,1,0,1,2,0,1,0,1,2,1,6,1,0,0,0,1,7.0,0.0,0.0,389.0,0.0,2021,211.0,0,1
1,0,2,2,1,1,0,2,2,0,0,0,1,1,0,1,2,0,1,0,1,2,1,6,1,0,0,0,1,8.0,0.0,0.0,389.0,0.0,2022,225.0,0,1
1,0,2,2,1,1,0,2,2,0,0,0,1,1,0,1,2,0,1,0,1,2,1,6,1,0,0,0,1,8.0,0.0,0.0,389.0,0.0,2022,225.0,0,1
1,0,2,2,2,1,0,2,2,1,0,1,1,1,3,1,3,0,0,0,0,2,1,5,0,0,3,4,0,2.0,0.0,0.0,0.0,0.0,2020,12.0,0,1
1,0,2,2,3,1,0,2,2,2,0,0,1,0,2,4,2,0,0,1,0,4,1,6,1,0,0,0,1,16.0,0.0,0.0,295.0,0.0,2021,44.0,0,1
1,0,2,2,3,1,0,2,2,2,0,0,1,0,2,4,2,0,0,1,0,4,1,6,1,0,0,0,1,16.0,0.0,0.0,295.0,0.0,2021,44.0,0,1
1,0,2,2,4,1,0,2,2,3,0,1,1,0,2,4,2,0,1,0,1,3,1,6,1,0,0,0,1,4.0,0.0,0.0,1366.82,0.0,2020,14.0,0,3
1,0,2,3,0,1,0,2,2,4,1,1,1,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,1,1.2,0.0,0.0,0.0,0.0,2020,1.0,1,2
1,0,2,3,1,1,0,2,3,0,0,1,1,2,2,1,1,0,0,0,0,2,1,5,0,0,4,4,4,2.0,0.0,0.0,0.0,0.0,2020,8.0,0,1
1,0,2,3,2,1,0,2,3,1,0,0,1,1,4,3,3,0,0,0,3,4,1,5,0,0,0,4,2,14.0,0.0,0.0,70.0,0.0,2019,136.0,1,1
1,0,2,3,2,1,0,2,3,1,0,0,1,1,4,3,3,0,0,0,3,4,1,5,0,0,0,4,2,14.0,0.0,0.0,70.0,0.0,2019,136.0,1,1
1,0,2,3,2,1,0,2,3,1,0,0,1,1,4,3,3,0,0,0,3,4,1,5,0,0,0,4,2,14.0,70.0,0.0,35.0,0.0,2020,864.0,1,1
1,0,2,3,2,1,0,2,3,1,0,0,1,1,4,3,3,0,0,0,3,4,1,5,0,0,0,4,2,14.0,70.0,0.0,35.0,0.0,2020,864.0,1,1
1,0,2,3,2,1,0,2,3,1,0,0,1,1,4,3,3,0,0,0,3,4,1,6,1,0,0,4,2,14.0,0.0,0.0,300.0,0.0,2021,1336.0,1,1
1,0,2,3,2,1,0,2,3,1,0,0,1,1,4,3,3,0,0,0,3,4,1,6,1,0,0,4,2,14.0,0.0,0.0,300.0,0.0,2021,1336.0,1,1
1,0,2,3,2,1,0,2,3,1,0,0,1,1,4,3,3,0,0,0,3,4,1,6,1,0,0,4,2,14.0,0.0,0.0,75.0,0.0,2022,1412.0,1,1
1,0,2,3,2,1,0,2,3,1,0,0,1,1,4,3,3,0,0,0,3,4,1,6,1,0,0,4,2,14.0,0.0,0.0,75.0,0.0,2022,1412.0,1,1
1,0,2,3,3,1,0,2,3,2,0,1,1,2,2,1,2,0,0,0,0,2,1,6,1,0,4,3,2,1.5,0.0,0.0,0.0,0.0,2019,16.0,0,1
1,0,2,3,3,1,0,2,3,2,0,1,1,2,2,1,2,0,0,0,0,2,1,6,1,0,4,3,2,1.5,0.0,0.0,0.0,0.0,2019,16.0,0,1
1,0,2,3,3,1,0,2,3,2,0,1,1,2,2,1,2,0,0,0,0,2,1,6,1,0,4,3,2,1.5,0.0,0.0,0.0,0.0,2020,122.0,0,1
1,0,2,3,3,1,0,2,3,2,0,1,1,2,2,1,2,0,0,0,0,2,1,6,1,0,4,3,2,1.5,0.0,0.0,0.0,0.0,2020,122.0,0,1
1,0,2,3,3,1,0,2,3,2,0,1,1,2,2,1,2,0,0,0,0,2,1,6,1,0,4,3,2,1.0,0.0,0.0,0.0,0.0,2021,154.0,0,1
1,0,2,3,3,1,0,2,3,2,0,1,1,2,2,1,2,0,0,0,0,2,1,6,1,0,4,3,2,1.0,0.0,0.0,0.0,0.0,2021,154.0,0,1
1,0,2,3,4,1,0,2,3,3,0,0,1,2,2,1,3,0,0,0,0,3,0,6,1,1,0,0,0,40.0,0.0,0.0,250.0,0.0,2020,10.0,1,3
1,0,2,4,0,1,0,2,3,4,0,0,1,0,1,3,2,0,0,0,0,2,1,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,2020,480.0,1,3
1,0,2,4,0,1,0,2,3,4,0,0,1,0,1,3,2,0,0,0,0,2,1,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,2019,280.0,1,3
1,0,2,4,1,1,0,2,4,0,0,1,1,0,1,3,2,0,0,0,0,2,1,6,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,2019,80.0,1,3
1,0,2,4,1,1,0,2,4,0,0,1,1,0,1,3,2,0,0,0,0,2,1,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,2020,105.0,1,3
1,0,2,4,2,1,0,2,4,1,0,0,1,0,1,0,1,0,0,0,0,2,1,6,1,0,0,4,1,2.0,0.0,0.0,0.0,0.0,2020,15.0,0,1
1,0,2,4,3,1,0,2,4,2,0,0,1,0,0,4,2,0,1,0,1,4,1,5,0,0,0,3,2,4.5,0.0,0.0,163.8866666666667,0.0,2019,33.0,0,1
1,0,2,4,3,1,0,2,4,2,0,0,1,0,0,4,2,0,1,0,1,4,1,5,0,0,0,3,2,4.5,0.0,0.0,163.8866666666667,0.0,2019,33.0,0,1
1,0,2,4,3,1,0,2,4,2,0,0,1,0,0,4,2,0,1,0,1,4,1,6,1,0,0,3,2,4.5,0.0,0.0,1311.093333333333,0.0,2020,222.0,0,1
1,0,2,4,3,1,0,2,4,2,0,0,1,0,0,4,2,0,1,0,1,4,1,6,1,0,0,3,2,4.5,0.0,0.0,1311.093333333333,0.0,2020,222.0,0,1
1,0,2,4,3,1,0,2,4,2,0,0,1,0,0,4,2,0,1,0,1,4,1,6,1,0,0,3,2,3.5,0.0,0.0,147.5,0.0,2021,261.0,0,1
1,0,2,4,3,1,0,2,4,2,0,0,1,0,0,4,2,0,1,0,1,4,1,6,1,0,0,3,2,3.5,0.0,0.0,147.5,0.0,2021,261.0,0,1
1,0,2,4,4,1,0,2,4,3,0,0,1,1,2,1,3,0,0,0,0,3,0,0,0,0,3,2,1,16.0,530.4000000000001,255.0,1394.0,0.0,2019,55.0,0,1
1,0,2,4,4,1,0,2,4,3,0,0,1,1,2,1,3,0,0,0,0,3,0,0,0,0,3,2,1,16.0,489.6,0.0,748.0,0.0,2020,455.0,0,1
1,0,3,0,0,1,0,2,4,4,0,0,1,0,1,1,3,0,0,0,0,3,0,9,1,0,1,0,0,16.0,0.0,0.0,50.0,0.0,2020,12.0,0,4
1,0,3,0,1,1,0,3,0,0,0,1,1,1,0,3,3,0,0,0,0,2,1,6,1,0,2,3,3,16.0,0.0,0.0,400.0,0.0,2020,16.0,1,1
1,0,3,0,2,1,0,3,0,1,0,0,1,0,2,3,2,0,0,0,0,2,1,6,1,0,0,4,2,24.0,0.0,0.0,600.0,0.0,2020,13.0,1,3
1,0,3,0,2,1,0,3,0,1,0,0,1,0,2,3,2,0,0,0,0,2,1,6,1,0,0,4,2,24.0,0.0,0.0,600.0,0.0,2020,13.0,1,3
1,0,3,0,2,1,0,3,0,1,0,0,1,0,2,3,2,0,0,0,0,2,1,6,1,0,0,4,2,24.0,0.0,0.0,16794.33,0.0,2021,19.0,1,3
1,0,3,0,2,1,0,3,0,1,0,0,1,0,2,3,2,0,0,0,0,2,1,6,1,0,0,4,2,24.0,0.0,0.0,16794.33,0.0,2021,19.0,1,3
1,0,3,0,3,1,0,3,0,2,0,0,1,2,2,1,4,0,0,1,2,3,1,5,0,0,0,0,1,7.0,0.0,750.0,100.0,0.0,2019,43.0,0,1
1,0,3,0,3,1,0,3,0,2,0,0,1,2,2,1,4,0,0,1,2,3,1,5,0,0,0,0,1,7.0,0.0,0.0,100.0,0.0,2020,64.0,0,1
1,0,3,0,4,1,0,3,0,3,0,0,1,0,3,3,1,0,0,0,0,1,0,0,0,0,2,0,3,8.0,24.0,0.0,95.0,0.0,2020,276.0,0,1
1,0,3,0,4,1,0,3,0,3,0,0,1,0,3,3,1,0,0,0,0,1,0,0,0,0,2,0,3,8.0,24.0,0.0,95.0,0.0,2020,276.0,0,1
1,0,3,0,4,1,0,3,0,3,0,0,1,0,3,3,1,0,0,0,0,1,0,6,1,0,2,0,3,15.0,0.0,0.0,112.5,0.0,2021,584.0,0,1
1,0,3,0,4,1,0,3,0,3,0,0,1,0,3,3,1,0,0,0,0,1,0,6,1,0,2,0,3,15.0,0.0,0.0,112.5,0.0,2021,584.0,0,1
1,0,3,0,4,1,0,3,0,3,0,0,4,0,3,3,1,0,0,0,0,1,0,0,0,0,2,0,3,8.0,81.0,0.0,300.0,0.0,2019,40.0,0,1
1,0,3,0,4,1,0,3,0,3,0,0,4,0,3,3,1,0,0,0,0,1,0,0,0,0,2,0,3,8.0,81.0,0.0,300.0,0.0,2019,40.0,0,1
1,0,3,0,4,1,0,3,0,3,0,0,4,0,3,3,1,0,0,0,0,1,0,6,1,0,2,0,3,15.0,0.0,0.0,221.5,0.0,2022,608.0,0,1
1,0,3,0,4,1,0,3,0,3,0,0,4,0,3,3,1,0,0,0,0,1,0,6,1,0,2,0,3,15.0,0.0,0.0,221.5,0.0,2022,608.0,0,1
1,0,3,1,0,0,4,2,4,0,0,1,1,0,2,4,2,0,1,0,2,0,1,5,0,0,0,0,1,7.0,0.0,0.0,196.66,0.0,2020,20.0,0,1
1,0,3,1,1,1,0,3,0,4,0,1,1,1,1,3,2,0,0,0,0,2,1,5,0,0,2,4,2,4.0,0.0,0.0,0.0,0.0,2020,8.0,0,2
1,0,3,1,2,1,0,3,1,0,0,0,1,0,1,3,2,0,0,0,0,2,1,6,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,2020,250.0,1,3
1,0,3,1,3,1,0,3,1,1,0,0,1,0,0,4,2,0,0,0,0,3,0,4,1,0,0,3,2,16.0,0.0,0.0,16.66666666666667,0.0,2020,40.0,0,1
1,0,3,1,3,1,0,3,1,1,0,0,1,0,0,4,2,0,0,0,0,3,0,4,1,0,0,3,2,16.0,0.0,0.0,16.66666666666667,0.0,2020,40.0,0,1
1,0,3,1,3,1,0,3,1,1,0,0,1,0,0,4,2,0,0,0,0,3,0,4,1,0,0,3,2,18.0,0.0,0.0,8.333333333333334,0.0,2021,80.0,0,1
1,0,3,1,3,1,0,3,1,1,0,0,1,0,0,4,2,0,0,0,0,3,0,4,1,0,0,3,2,18.0,0.0,0.0,8.333333333333334,0.0,2021,80.0,0,1
1,0,3,1,4,1,0,3,1,2,0,0,1,1,4,1,4,0,0,0,0,3,0,6,1,0,4,1,0,8.0,0.0,0.0,5.0,0.0,2020,64.0,0,2
1,0,3,1,4,1,0,3,1,2,0,0,1,1,4,1,4,0,0,0,0,3,0,6,1,0,4,1,0,8.0,0.0,0.0,5.0,0.0,2020,64.0,0,2
1,0,3,1,4,1,0,3,1,2,0,0,1,1,4,1,4,0,0,0,0,3,0,6,1,0,4,1,0,9.0,0.0,0.0,10.0,0.0,2021,88.0,0,2
1,0,3,1,4,1,0,3,1,2,0,0,1,1,4,1,4,0,0,0,0,3,0,6,1,0,4,1,0,9.0,0.0,0.0,10.0,0.0,2021,88.0,0,2
1,0,3,1,4,1,0,3,1,2,0,0,4,1,4,1,4,0,0,0,0,3,0,6,1,0,4,1,0,8.0,0.0,0.0,5.0,0.0,2019,4.0,0,2
1,0,3,1,4,1,0,3,1,2,0,0,4,1,4,1,4,0,0,0,0,3,0,6,1,0,4,1,0,8.0,0.0,0.0,5.0,0.0,2019,4.0,0,2
1,0,3,1,4,1,0,3,1,2,0,0,4,1,4,1,4,0,0,0,0,3,0,6,1,0,4,1,0,9.0,0.0,0.0,6.25,0.0,2022,92.0,0,2
1,0,3,1,4,1,0,3,1,2,0,0,4,1,4,1,4,0,0,0,0,3,0,6,1,0,4,1,0,9.0,0.0,0.0,6.25,0.0,2022,92.0,0,2
1,0,3,2,0,1,0,3,1,3,0,0,1,2,2,2,0,0,0,0,0,3,0,0,0,0,1,0,0,8.0,117.6,0.0,100.0,0.0,2020,84.0,0,1
1,0,3,2,0,1,0,3,1,3,0,0,4,2,2,2,0,0,0,0,0,3,0,0,0,0,1,0,0,8.0,60.0,0.0,150.0,0.0,2019,15.0,0,1
1,0,3,2,1,1,0,3,1,4,0,0,1,2,2,2,1,0,0,0,0,3,0,6,1,1,0,0,1,8.0,0.0,0.0,5.0,0.0,2020,16.0,0,2
1,0,3,2,2,1,0,3,2,0,0,1,1,2,2,2,2,0,0,0,0,2,1,5,0,0,0,0,1,8.0,0.0,0.0,0.0,0.0,2020,6.0,0,1
1,0,3,2,3,1,0,3,2,1,0,1,1,0,3,4,0,0,1,0,2,1,1,6,1,0,0,0,1,1.0,0.0,0.0,1500.0,0.0,2021,3.0,0,1
1,0,3,2,4,1,0,3,2,2,0,1,1,1,0,1,1,0,0,0,0,2,1,5,0,0,0,0,1,7.0,0.0,0.0,0.0,0.0,2021,8.0,1,1
